Date,Open,High,Low,Close,Volume,Adj Close
2009-05-12,32.279999,32.48,31.700001,31.85,7830800,6.864946
2009-05-11,30.540001,31.459999,30.379999,31.049999,5985600,6.692513
2009-05-08,31.25,31.76,30.77,31.16,6852000,6.716223
2009-05-07,32.02,32.02,30.799999,30.99,8090800,6.679581
2009-05-06,32.490002,32.490002,30.77,31.43,12988800,6.774419
2009-05-05,32.560001,32.790001,32.029999,32.419998,10370400,6.987803
2009-05-04,32.259998,32.830002,31.879999,32.759998,15756800,7.061086
2009-05-01,30.66,30.950001,30.33,30.700001,10143200,6.617075
2009-04-30,30.49,31.00,30.35,30.809999,12322400,6.640784
2009-04-29,29.559999,30.549999,29.549999,30.32,12790000,6.535169
2009-04-28,28.07,28.950001,28.07,28.66,8562800,6.177373
2009-04-27,28.41,28.93,28.00,28.67,8235600,6.179529
2009-04-24,28.65,29.17,28.50,28.889999,10536000,6.226947
2009-04-23,28.85,28.959999,28.120001,28.610001,17136400,6.166596
2009-04-22,27.290001,28.35,27.00,27.889999,12043600,6.011407
2009-04-21,26.93,27.360001,26.610001,27.209999,14914400,5.86484
2009-04-20,27.49,27.51,26.90,27.110001,13434400,5.843286
2009-04-17,27.889999,28.10,27.309999,27.98,14565200,6.030806
2009-04-16,27.299999,27.719999,26.700001,27.50,14046000,5.927347
2009-04-15,27.23,28.76,26.120001,26.809999,28730400,5.778624
2009-04-14,29.00,29.120001,28.52,28.76,11558400,6.198927
2009-04-13,29.41,29.59,28.91,29.48,7892400,6.354116
2009-04-09,29.360001,29.77,29.24,29.719999,8901200,6.405845
2009-04-08,28.559999,29.02,28.139999,28.91,8708000,6.231258
2009-04-07,27.92,28.379999,27.57,28.190001,8000400,6.07607
2009-04-06,28.57,28.57,28.00,28.309999,11075200,6.101934
2009-04-03,28.85,29.07,28.049999,29.059999,12084800,6.263589
2009-04-02,27.950001,29.940001,27.950001,28.610001,20345600,6.166596
2009-04-01,26.700001,27.120001,26.07,26.99,10444400,5.817422
2009-03-31,26.42,27.42,26.299999,26.629999,10423600,5.739827
2009-03-30,25.50,25.969999,25.25,25.870001,8486800,5.576017
2009-03-27,26.75,26.870001,25.879999,25.91,12157600,5.584638
2009-03-26,27.50,28.110001,26.959999,27.99,11983200,6.032961
2009-03-25,26.540001,27.200001,26.33,26.85,9219200,5.787246
2009-03-24,26.76,27.200001,26.16,26.26,10858400,5.660077
2009-03-23,26.74,27.620001,26.57,27.620001,16762000,5.953212
2009-03-20,26.92,27.139999,25.68,25.889999,10885600,5.580328
2009-03-19,26.59,26.940001,26.42,26.75,11123200,5.765692
2009-03-18,25.10,26.459999,25.10,26.200001,12003600,5.647145
2009-03-17,25.190001,25.40,24.60,25.360001,11044800,5.466092
2009-03-16,25.469999,25.73,25.08,25.09,9979200,5.407896
2009-03-13,25.690001,25.85,24.969999,25.32,11514800,5.45747
2009-03-12,24.40,25.41,24.299999,25.40,10672400,5.474713
2009-03-11,24.76,25.32,24.42,24.50,9850800,5.280727
2009-03-10,23.17,24.52,22.940001,24.51,11178800,5.282883
2009-03-09,23.299999,23.379999,22.629999,22.82,7044000,4.91862
2009-03-06,23.360001,23.51,22.790001,23.32,13037200,5.02639
2009-03-05,23.50,23.77,22.799999,22.940001,11750400,4.944485
2009-03-04,23.50,24.469999,23.50,24.08,10074800,5.1902
2009-03-03,22.790001,23.51,22.610001,23.08,11037200,4.974661
2009-03-02,23.540001,23.90,22.690001,22.780001,18684800,4.909999
2009-02-27,24.27,24.65,23.889999,24.200001,13174400,5.216065
2009-02-26,24.77,25.059999,24.200001,24.200001,13156800,5.216065
2009-02-25,24.530001,25.049999,24.33,24.620001,9078800,5.306592
2009-02-24,24.110001,24.870001,23.90,24.780001,9484800,5.341079
2009-02-23,24.360001,24.66,23.65,23.68,9139200,5.103985
2009-02-20,24.440001,25.02,23.91,24.16,12580800,5.207444
2009-02-19,25.299999,25.92,24.639999,24.719999,9163600,5.328146
2009-02-18,24.92,25.469999,24.75,25.15,8690800,5.420828
2009-02-17,25.389999,25.58,24.85,25.09,13336000,5.407896
2009-02-13,27.049999,27.26,26.08,26.379999,12314400,5.685942
2009-02-12,26.50,27.15,25.76,27.07,16125600,5.834665
2009-02-11,27.82,28.00,26.67,26.99,13650400,5.817422
2009-02-10,29.00,29.02,27.07,27.110001,14718000,5.843286
2009-02-09,28.65,29.34,28.10,29.34,8979600,6.32394
2009-02-06,26.91,29.17,26.450001,28.99,19788400,6.248501
2009-02-05,26.35,26.98,25.950001,26.799999,12072000,5.776469
2009-02-04,27.360001,27.719999,26.65,27.08,13160800,5.83682
2009-02-03,26.66,27.51,26.280001,27.440001,7047200,5.914415
2009-02-02,26.35,26.91,26.10,26.620001,6771600,5.737672
2009-01-30,27.379999,27.51,26.379999,26.559999,14343200,5.724739
2009-01-29,27.950001,28.139999,27.290001,27.459999,8554800,5.918725
2009-01-28,27.83,28.379999,27.67,28.040001,9162800,6.043739
2009-01-27,27.030001,27.379999,26.700001,27.110001,7065600,5.843286
2009-01-26,26.27,27.23,26.15,26.700001,7457200,5.754915
2009-01-23,25.02,26.59,25.01,26.059999,13338400,5.616969
2009-01-22,26.290001,26.50,25.00,25.530001,11724800,5.502733
2009-01-21,26.059999,26.77,25.59,26.74,13412800,5.763537
2009-01-20,27.23,27.52,26.16,26.17,12666000,5.640679
2009-01-16,27.620001,27.85,26.85,27.700001,11418400,5.970455
2009-01-15,26.40,27.530001,25.860001,27.15,12786000,5.851908
2009-01-14,27.299999,27.389999,26.25,26.43,17224800,5.696719
2009-01-13,27.25,28.15,26.610001,27.40,20960800,5.905793
2009-01-12,25.66,26.780001,25.540001,25.879999,15281200,5.578172
2009-01-09,27.34,27.389999,25.809999,26.469999,8704000,5.705341
2009-01-08,26.67,27.25,26.280001,26.639999,11010400,5.741982
2009-01-07,25.33,28.309999,25.15,26.940001,25662400,5.806645
2009-01-06,26.00,26.99,25.77,26.60,15286000,5.733361
2009-01-05,24.780001,26.139999,24.780001,25.99,10417600,5.601882
2009-01-02,24.51,25.25,24.16,25.15,7458800,5.420828
2008-12-31,24.440001,24.74,24.27,24.57,3860800,5.295815
2008-12-30,23.93,24.51,23.799999,24.450001,4759600,5.26995
2008-12-29,24.309999,24.389999,23.66,23.93,6247600,5.15787
2008-12-26,24.200001,24.35,23.98,24.139999,4076800,5.203133
2008-12-24,25.23,25.549999,24.950001,25.129999,1522800,5.416517
2008-12-23,25.360001,25.799999,25.049999,25.309999,7135200,5.455314
2008-12-22,25.00,25.59,24.58,25.040001,5892400,5.397119
2008-12-19,25.700001,26.219999,25.48,25.559999,8444000,5.509199
2008-12-18,25.200001,26.15,24.790001,25.48,12740000,5.491956
2008-12-17,23.85,25.42,23.83,24.91,12010400,5.369099
2008-12-16,24.129999,24.32,22.74,24.07,18261200,5.188045
2008-12-15,24.08,24.42,23.190001,23.879999,6126800,5.147092
2008-12-12,23.690001,24.370001,23.01,24.219999,6762800,5.220376
2008-12-11,24.75,25.26,23.790001,23.98,9077600,5.168646
2008-12-10,25.110001,25.360001,24.610001,25.07,10517600,5.403585
2008-12-09,25.309999,26.08,24.76,24.93,13230800,5.373409
2008-12-08,24.24,26.290001,24.049999,25.889999,21050800,5.580328
2008-12-05,22.530001,23.950001,21.870001,23.76,11681600,5.121228
2008-12-04,23.639999,24.16,22.32,22.889999,11515600,4.933708
2008-12-03,23.280001,24.40,23.059999,24.209999,10818400,5.21822
2008-12-02,23.610001,24.540001,23.610001,24.43,9967200,5.26564
2008-12-01,24.48,24.790001,23.610001,23.610001,9769600,5.088897
2008-11-28,23.860001,25.25,23.860001,25.15,4654800,5.420828
2008-11-26,23.34,24.90,23.34,24.309999,18754400,5.239775
2008-11-25,23.879999,24.65,22.75,23.139999,19017200,4.987593
2008-11-24,23.709999,25.10,23.709999,24.959999,16590000,5.379875
2008-11-21,23.02,23.26,21.700001,22.959999,18838800,4.948796
2008-11-20,22.01,22.52,21.10,21.110001,15251200,4.550047
2008-11-19,24.049999,24.299999,22.370001,22.379999,11853600,4.823783
2008-11-18,24.00,25.00,23.450001,24.129999,10258400,5.200977
2008-11-17,24.34,25.34,24.32,24.43,11082800,5.26564
2008-11-14,25.24,26.049999,24.629999,24.719999,11972000,5.328146
2008-11-13,24.299999,26.27,23.42,26.209999,15220000,5.6493
2008-11-12,25.51,26.77,24.370001,24.440001,11472800,5.267795
2008-11-11,26.16,26.73,25.280001,26.030001,11447200,5.610503
2008-11-10,27.799999,28.09,26.92,27.299999,9123600,5.884239
2008-11-07,25.549999,26.75,25.48,26.690001,11041200,5.75276
2008-11-06,26.549999,27.129999,24.43,24.719999,14408400,5.328146
2008-11-05,28.700001,29.15,27.50,27.610001,9127200,5.951056
2008-11-04,28.93,30.00,28.57,29.92,9729600,6.448953
2008-11-03,29.280001,29.60,28.299999,28.540001,14446000,6.151509
2008-10-31,28.73,30.110001,28.219999,29.32,14770800,6.319629
2008-10-30,28.799999,29.68,28.16,29.309999,11190800,6.317474
2008-10-29,26.85,29.00,26.84,27.92,14395200,6.017874
2008-10-28,25.35,28.25,24.50,28.17,13749200,6.071759
2008-10-27,24.82,25.76,24.299999,24.379999,8545600,5.254862
2008-10-24,24.049999,26.299999,23.879999,25.219999,15833200,5.435916
2008-10-23,25.40,26.379999,24.540001,25.860001,13082800,5.573862
2008-10-22,25.51,26.370001,24.700001,25.360001,10993600,5.466092
2008-10-21,27.33,27.879999,26.530001,26.559999,8768000,5.724739
2008-10-20,26.41,28.030001,26.290001,28.02,8703200,6.039428
2008-10-17,25.26,26.91,24.99,25.959999,13930400,5.595415
2008-10-16,26.110001,26.780001,24.41,26.50,16217200,5.711807
2008-10-15,27.030001,27.469999,25.00,25.040001,13748400,5.397119
2008-10-14,30.48,31.76,27.27,28.129999,22000800,6.063137
2008-10-13,27.23,29.59,26.34,29.51,20450400,6.315965
2008-10-10,23.25,25.42,22.799999,23.91,30502800,5.117409
2008-10-09,25.68,27.030001,24.84,25.02,13039200,5.35498
2008-10-08,25.27,28.27,24.860001,25.52,27854400,5.461994
2008-10-07,28.299999,28.790001,26.040001,26.559999,20284400,5.684583
2008-10-06,29.15,29.15,26.040001,27.82,27144400,5.954258
2008-10-03,31.26,31.59,29.559999,29.58,14936000,6.330947
2008-10-02,32.209999,32.73,30.40,30.58,10148000,6.544975
2008-10-01,33.369999,33.540001,31.290001,32.400002,13165600,6.934507
2008-09-30,30.440001,34.490002,30.26,33.310001,26262400,7.129272
2008-09-29,31.700001,31.85,28.299999,29.35,21849200,6.281721
2008-09-26,32.50,33.68,32.34,33.610001,9997200,7.19348
2008-09-25,33.799999,34.540001,33.209999,34.240002,9934800,7.328318
2008-09-24,34.380001,34.41,32.59,33.68,19400800,7.208462
2008-09-23,36.00,37.259998,35.00,35.18,15272000,7.529504
2008-09-22,37.75,38.139999,36.720001,36.939999,10342400,7.906193
2008-09-19,36.669998,40.00,35.950001,38.50,23490400,8.240077
2008-09-18,34.459999,35.099998,32.16,34.919998,22168800,7.473856
2008-09-17,35.00,36.060001,33.889999,34.349998,20044000,7.35186
2008-09-16,34.290001,36.59,34.049999,36.400002,17556000,7.790618
2008-09-15,35.400002,35.869999,34.189999,34.799999,17225200,7.448173
2008-09-12,36.700001,37.279999,35.740002,37.240002,13250400,7.970402
2008-09-11,38.50,38.610001,36.669998,37.18,26753200,7.95756
2008-09-10,38.77,39.459999,38.610001,39.189999,11912000,8.387756
2008-09-09,39.650002,40.00,38.360001,38.450001,11015600,8.229376
2008-09-08,40.41,40.68,38.900002,39.450001,11102800,8.443404
2008-09-05,38.82,39.610001,38.259998,39.389999,15422000,8.430562
2008-09-04,40.549999,41.00,39.25,39.52,15999200,8.458386
2008-09-03,40.830002,41.490002,40.400002,40.610001,8086800,8.691676
2008-09-02,42.189999,42.639999,40.900002,41.110001,13838000,8.79869
2008-08-29,42.09,42.09,40.48,41.279999,7586400,8.835074
2008-08-28,40.900002,41.869999,40.900002,41.400002,5303600,8.860758
2008-08-27,40.360001,41.509998,40.330002,41.169998,8428000,8.811531
2008-08-26,39.990002,41.200001,39.939999,40.529999,14921200,8.674553
2008-08-25,41.09,41.139999,39.77,39.900002,9590400,8.539716
2008-08-22,40.66,41.669998,40.290001,41.560001,5283200,8.895003
2008-08-21,40.040001,40.259998,39.400002,40.259998,9700800,8.616766
2008-08-20,40.849998,41.25,40.040001,40.630001,7767200,8.695957
2008-08-19,41.490002,41.50,40.389999,40.799999,6920400,8.732341
2008-08-18,42.68,43.259998,41.240002,41.66,8201600,8.916405
2008-08-15,42.330002,43.34,42.279999,42.419998,8402000,9.079066
2008-08-14,40.529999,42.470001,40.529999,42.27,13144000,9.046962
2008-08-13,39.720001,40.75,39.529999,40.32,8884000,8.629608
2008-08-12,39.799999,40.09,39.380001,39.970001,13962000,8.554698
2008-08-11,41.139999,41.799999,40.619999,41.34,10406000,8.847916
2008-08-08,40.799999,41.810001,40.799999,41.52,11244000,8.886441
2008-08-07,40.889999,41.720001,40.580002,40.889999,12793200,8.751604
2008-08-06,40.259998,42.299999,40.259998,41.880001,15974400,8.963492
2008-08-05,40.610001,40.970001,40.02,40.759998,12546000,8.72378
2008-08-04,40.50,40.50,38.720001,39.580002,10818800,8.471227
2008-08-01,40.00,40.700001,39.389999,40.450001,11376000,8.657432
2008-07-31,38.860001,40.279999,38.599998,39.389999,9162800,8.430562
2008-07-30,39.549999,40.220001,38.529999,39.119999,8663200,8.372774
2008-07-29,37.599998,39.529999,37.549999,39.389999,9611600,8.430562
2008-07-28,38.169998,38.689999,37.720001,37.799999,5345600,8.090257
2008-07-25,37.900002,38.490002,37.799999,38.299999,4991600,8.197271
2008-07-24,39.450001,39.66,37.779999,37.860001,10314800,8.103099
2008-07-23,38.799999,40.790001,38.720001,40.02,13298000,8.565399
2008-07-22,37.459999,39.41,37.02,39.240002,16384000,8.398458
2008-07-21,38.380001,38.52,37.310001,37.48,8481200,8.021768
2008-07-18,38.650002,39.060001,38.09,38.419998,14651600,8.222954
2008-07-17,39.169998,39.799999,38.490002,39.740002,14809600,8.505472
2008-07-16,37.09,39.25,36.889999,39.16,16614000,8.381335
2008-07-15,36.799999,37.459999,35.43,37.02,15986400,7.923316
2008-07-14,38.139999,38.360001,37.00,37.150002,18421600,7.951139
2008-07-11,41.119999,41.470001,37.950001,38.139999,39288400,8.163027
2008-07-10,43.77,44.599998,43.200001,43.990002,25749200,9.415091
2008-07-09,43.610001,45.060001,43.610001,43.830002,19064000,9.380846
2008-07-08,42.16,43.009998,41.560001,43.009998,9868400,9.205343
2008-07-07,43.580002,43.759998,42.099998,42.700001,13207200,9.138995
2008-07-03,42.959999,44.209999,42.57,42.599998,8640400,9.117591
2008-07-02,44.57,45.00,43.529999,43.599998,12521600,9.331619
2008-07-01,42.73,43.790001,41.849998,43.470001,14978400,9.303796
2008-06-30,42.900002,43.889999,42.57,43.459999,10630800,9.301655
2008-06-27,42.50,43.299999,41.759998,43.029999,11464800,9.209623
2008-06-26,43.790001,43.860001,42.130001,42.610001,12774800,9.119732
2008-06-25,43.919998,45.00,43.52,44.32,9928000,9.48572
2008-06-24,44.400002,44.689999,43.66,43.919998,9073600,9.400108
2008-06-23,45.16,45.50,44.799999,45.00,7345600,9.631259
2008-06-20,45.459999,45.490002,44.16,44.310001,17146400,9.48358
2008-06-19,45.43,46.700001,44.84,46.360001,10240400,9.922337
2008-06-18,45.200001,45.810001,44.57,45.43,14852400,9.723291
2008-06-17,47.259998,47.41,46.610001,46.759998,5401200,10.007948
2008-06-16,47.259998,47.279999,46.529999,47.080002,8494800,10.076437
2008-06-13,46.330002,47.369999,45.869999,47.32,12377200,10.127804
2008-06-12,45.389999,47.200001,45.299999,46.43,12932000,9.937319
2008-06-11,46.00,46.619999,44.830002,44.889999,13018400,9.607715
2008-06-10,46.009998,46.25,45.18,45.73,13012800,9.787499
2008-06-09,47.040001,47.560001,46.41,46.91,9745200,10.040052
2008-06-06,48.450001,48.75,47.459999,47.470001,13308400,10.159908
2008-06-05,48.00,49.48,47.950001,49.369999,23139600,10.566561
2008-06-04,45.849998,47.41,45.709999,46.689999,15193200,9.992966
2008-06-03,47.200001,47.639999,46.299999,46.77,20532400,10.010088
2008-06-02,47.630001,48.00,47.259998,47.77,17438000,10.224116
2008-05-30,46.240002,50.119999,46.150002,49.110001,31478000,10.510914
2008-05-29,44.27,45.93,44.02,45.360001,15185600,9.708309
2008-05-28,44.549999,44.619999,43.939999,44.389999,10254800,9.500702
2008-05-27,43.439999,44.740002,43.349998,43.939999,12296800,9.26099
2008-05-23,43.77,43.849998,42.990002,43.119999,9029200,9.088163
2008-05-22,43.82,44.50,43.82,44.209999,6240000,9.317896
2008-05-21,44.290001,45.09,43.91,43.919998,8447200,9.256774
2008-05-20,45.400002,45.68,43.93,44.32,10751200,9.34108
2008-05-19,45.939999,46.23,45.299999,45.509998,5108400,9.59189
2008-05-16,45.84,46.25,45.150002,46.009998,9693200,9.697272
2008-05-15,45.029999,46.709999,44.57,46.580002,17737600,9.817409
2008-05-14,43.720001,44.639999,43.400002,44.330002,12879600,9.343189
2008-05-13,43.00,43.200001,42.34,43.02,8790800,9.067087
2008-05-12,43.07,43.619999,42.169998,43.580002,12894400,9.185115
2008-05-09,42.41,43.25,41.91,42.91,10519200,9.043903
2008-05-08,43.119999,43.279999,42.290001,42.830002,15198800,9.027042
2008-05-07,44.66,45.369999,43.150002,43.240002,18386800,9.113455
2008-05-06,44.709999,46.150002,44.119999,45.799999,11600000,9.653012
2008-05-05,44.860001,44.880001,44.139999,44.360001,5520000,9.349511
2008-05-02,44.419998,45.41,43.59,44.939999,8838000,9.471754
2008-05-01,43.549999,44.419998,42.830002,44.240002,12771200,9.32422
2008-04-30,44.200001,44.490002,43.529999,43.689999,7017200,9.208299
2008-04-29,44.02,44.50,43.619999,43.900002,14211600,9.25256
2008-04-28,42.849998,42.849998,42.099998,42.290001,7731600,8.913229
2008-04-25,43.049999,43.330002,42.150002,43.119999,8291600,9.088163
2008-04-24,42.200001,43.68,42.049999,43.080002,10406400,9.079733
2008-04-23,41.740002,42.400002,41.360001,42.189999,9204000,8.892152
2008-04-22,41.360001,41.450001,40.849998,41.330002,16915200,8.710895
2008-04-21,42.490002,42.779999,41.900002,42.68,15452400,8.995427
2008-04-18,41.50,43.34,41.50,43.080002,20972800,9.079733
2008-04-17,40.549999,41.290001,40.060001,41.049999,16453600,8.651881
2008-04-16,40.529999,41.130001,40.040001,40.880001,20876800,8.616051
2008-04-15,38.240002,40.200001,38.150002,39.669998,37218000,8.361025
2008-04-14,35.189999,37.080002,35.07,36.560001,22258800,7.705549
2008-04-11,35.490002,36.32,35.310001,35.810001,16389200,7.547475
2008-04-10,35.889999,36.540001,35.66,36.25,21668800,7.640211
2008-04-09,36.790001,38.299999,35.599998,36.00,12900800,7.58752
2008-04-08,36.959999,36.959999,36.380001,36.599998,7658400,7.713979
2008-04-07,37.490002,37.57,36.849998,36.959999,9712000,7.789854
2008-04-04,37.599998,37.66,36.490002,36.849998,20406000,7.76667
2008-04-03,36.869999,37.790001,36.689999,37.41,20439600,7.884698
2008-04-02,37.34,37.790001,36.740002,37.169998,19354800,7.834114
2008-04-01,36.419998,37.43,36.360001,37.43,17869200,7.888914
2008-03-31,35.650002,36.389999,35.509998,35.77,8369600,7.539045
2008-03-28,37.970001,37.970001,35.970001,36.299999,13838000,7.650749
2008-03-27,36.560001,37.00,36.060001,36.310001,7815600,7.652858
2008-03-26,37.16,37.610001,36.580002,37.029999,7554400,7.804607
2008-03-25,37.50,37.66,36.93,37.400002,14012400,7.882591
2008-03-24,34.50,36.490002,34.18,36.299999,12280800,7.650749
2008-03-20,33.380001,33.990002,33.049999,33.880001,8136800,7.1407
2008-03-19,34.099998,35.00,33.330002,33.380001,10536800,7.035318
2008-03-18,33.73,34.529999,33.25,34.470001,11639200,7.265051
2008-03-17,32.709999,33.93,32.650002,33.009998,13432000,6.957334
2008-03-14,35.59,35.700001,33.34,33.939999,12174800,7.153345
2008-03-13,34.400002,35.380001,33.799999,34.93,12760000,7.362002
2008-03-12,36.139999,36.189999,35.18,35.330002,16362800,7.446309
2008-03-11,35.939999,36.669998,35.41,36.650002,18209200,7.724518
2008-03-10,35.66,35.84,34.790001,34.799999,14517600,7.334603
2008-03-07,36.00,36.950001,35.709999,35.91,14305200,7.568551
2008-03-06,38.040001,38.330002,37.009998,37.029999,14050000,7.804607
2008-03-05,38.009998,39.07,37.869999,38.189999,12890400,8.049094
2008-03-04,37.66,37.82,36.709999,37.43,18476000,7.888914
2008-03-03,38.549999,38.68,37.880001,38.209999,16249200,8.05331
2008-02-29,40.490002,40.490002,38.849998,38.919998,17392000,8.202952
2008-02-28,41.849998,41.849998,40.740002,40.919998,9813200,8.624481
2008-02-27,42.00,42.27,41.540001,42.00,9486000,8.852107
2008-02-26,42.130001,42.880001,41.68,42.41,10128000,8.93852
2008-02-25,41.43,42.139999,41.07,42.130001,8656000,8.879507
2008-02-22,41.689999,41.689999,40.630001,41.50,8155200,8.746725
2008-02-21,42.09,42.68,41.400002,41.700001,11785600,8.788878
2008-02-20,41.48,42.099998,40.810001,41.240002,10723600,8.691926
2008-02-19,41.400002,42.209999,40.939999,41.040001,6854800,8.649773
2008-02-15,41.130001,41.50,40.75,41.16,10914800,8.675065
2008-02-14,42.200001,42.200001,41.27,41.549999,11608000,8.757263
2008-02-13,42.330002,42.490002,41.779999,42.09,11524800,8.871076
2008-02-12,41.34,42.330002,41.23,41.869999,10483200,8.824707
2008-02-11,41.73,41.799999,40.709999,41.27,7726400,8.698249
2008-02-08,41.900002,42.75,41.099998,41.700001,18060800,8.788878
2008-02-07,39.09,40.650002,38.790001,39.939999,14116000,8.417932
2008-02-06,39.650002,40.66,39.400002,39.810001,12368800,8.390533
2008-02-05,42.029999,42.029999,39.77,39.849998,19108800,8.398963
2008-02-04,42.68,43.139999,42.360001,42.689999,12219600,8.997534
2008-02-01,41.880001,44.720001,41.799999,43.50,24068000,9.168254
2008-01-31,40.080002,41.75,39.50,41.400002,21531600,8.725649
2008-01-30,39.740002,40.77,39.50,39.900002,10343600,8.409502
